(30130,'S','Western (OHare Branch) (Forest Pk-bound)','Western/OHare Branch','Western (Blue Line - OHare Branch)',40670,11,False,True,False),
(30129,'N','Western (OHare Branch) (OHare-bound)','Western/OHare Branch','Western (Blue Line - OHare Branch)',40670,11,False,True,False),
(30167,'N','Francisco (Kimball-bound)','Francisco','Francisco (Brown Line)',40870,2,False,False,False),
(30168,'S','Francisco (Loop-bound)','Francisco','Francisco (Brown Line)',40870,2,False,False,False),
(30235,'N','Fullerton (Kimball-Linden-bound)','Fullerton','Fullerton (Red, Brown & Purple Lines)',41220,15,False,False,False),
(30236,'S','Fullerton (Loop-bound)','Fullerton','Fullerton (Red, Brown & Purple Lines)',41220,15,False,False,False),
(30382,'S','Cermak-McCormick Place (63rd-bound)','Cermak-McCormick Place','Cermak-McCormick Place (Green Line)',41690,19,False,False,True),
(30381,'N','Cermak-McCormick Place (Harlem-bound)','Cermak-McCormick Place','Cermak-McCormick Place (Green Line)',41690,19,False,False,True),
(30116,'S','Damen/Milwaukee (Forest Pk-bound)','Damen','Damen (Blue Line)',40590,12,False,True,False),
(30115,'N','Damen/Milwaukee (OHare-bound)','Damen','Damen (Blue Line)',40590,12,False,True,False),
(30214,'S','35-Bronzeville-IIT (63rd-bound)','35th-Bronzeville-IIT','35th-Bronzeville-IIT (Green Line)',41120,20,False,False,True),
(30213,'N','35-Bronzeville-IIT (Harlem-bound)','35th-Bronzeville-IIT','35th-Bronzeville-IIT (Green Line)',41120,20,False,False,True),
(30063,'S','Division (Forest Pk-bound)','Division','Division (Blue Line)',40320,13,False,True,False),
(30062,'N','Division (OHare-bound)','Division','Division (Blue Line)',40320,13,False,True,False),
(30271,'N','Chicago (OHare-bound)','Chicago','Chicago (Blue Line)',41410,14,False,True,False),
(30272,'S','Chicago (Forest Pk-bound)','Chicago','Chicago (Blue Line)',41410,14,False,True,False),
(30059,'S','Indiana (63rd-bound)','Indiana','Indiana (Green Line)',40300,21,False,False,True),
(30058,'N','Indiana (Harlem-bound)','Indiana','Indiana (Green Line)',40300,21,False,False,True),
(30166,'W','H.W. Library (Inner Loop)','Harold Washington Library-State/Van Buren','Harold Washington Library-State/Van Buren (Brown, Orange, Purple & Pink Lines)',40850,24,False,False,False),
(30165,'E','H.W. Library (Outer Loop)','Harold Washington Library-State/Van Buren','Harold Washington Library-State/Van Buren (Brown, Orange, Purple & Pink Lines)',40850,24,False,False,False),
(30096,'S','Grand/Milwaukee (Forest Pk-bound)','Grand','Grand (Blue Line)',40490,15,False,True,False),
(30095,'N','Grand/Milwaukee (OHare-bound)','Grand','Grand (Blue Line)',40490,15,False,True,False),
(30246,'S','43rd (63rd-bound)','43rd','43rd (Green Line)',41270,22,False,False,True),
(30245,'N','43rd (Harlem-bound)','43rd','43rd (Green Line)',41270,22,False,False,True),
(30374,'S','Clark/Lake (Forest Pk-bound)','Clark/Lake','Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink Lines)',40380,16,False,True,False),
(30375,'N','Clark/Lake (OHare-bound)','Clark/Lake','Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink Lines)',40380,16,False,True,False),
(30281,'N','Irving Park (Kimball-bound)','Irving Park','Irving Park (Brown Line)',41460,7,False,False,False),
(30282,'S','Irving Park (Loop-bound)','Irving Park','Irving Park (Brown Line)',41460,7,False,False,False),
(30073,'S','Washington (Forest Pk-bound)','Washington','Washington (Blue Line)',40370,17,False,True,False),
(30072,'N','Washington (OHare-bound)','Washington','Washington (Blue Line)',40370,17,False,True,False),
(30154,'S','Monroe (Forest Pk-bound)','Monroe','Monroe (Blue Line)',40790,18,False,True,False),
(30153,'N','Monroe (OHare-bound)','Monroe','Monroe (Blue Line)',40790,18,False,True,False),
(30225,'N','Kedzie (Kimball-bound)','Kedzie','Kedzie (Brown Line)',41180,1,False,False,False),
(30226,'S','Kedzie (Loop-bound)','Kedzie','Kedzie (Brown Line)',41180,1,False,False,False),
(30210,'S','47th (63rd-bound)','47th','47th (Green Line)',41080,23,False,False,True),
(30209,'N','47th (Harlem-bound)','47th','47th (Green Line)',41080,23,False,False,True),
(30015,'S','Jackson/Dearborn (Forest Pk-bound)','Jackson','Jackson (Blue Line)',40070,19,False,True,False),
(30014,'N','Jackson/Dearborn (OHare-bound)','Jackson','Jackson (Blue Line)',40070,19,False,True,False),
(30250,'S','Kimball (Loop-bound)','Kimball','Kimball (Brown Line)',41290,0,False,False,False),
(30249,'N','Kimball (Terminal arrival)','Kimball','Kimball (Brown Line)',41290,0,False,False,False),
(30025,'S','51st (63rd-bound)','51st','51st (Green Line)',40130,24,False,False,True),
(30024,'N','51st (Harlem-bound)','51st','51st (Green Line)',40130,24,False,False,True),
(30100,'S','Garfield (63rd-bound)','Garfield','Garfield (Green Line)',40510,25,False,False,True),
(30099,'N','Garfield (Harlem-bound)','Garfield','Garfield (Green Line)',40510,25,False,False,True),
(30262,'W','LaSalle (Forest Pk-bound)','LaSalle','LaSalle (Blue Line)',41340,20,False,True,False),
(30261,'E','LaSalle (OHare-bound)','LaSalle','LaSalle (Blue Line)',41340,20,False,True,False),
(30031,'W','LaSalle/Van Buren (Inner Loop)','LaSalle/Van Buren','LaSalle/Van Buren (Brown, Orange, Purple & Pink Lines)',40160,25,False,False,False),
(30030,'E','LaSalle/Van Buren (Outer Loop)','LaSalle/Van Buren','LaSalle/Van Buren (Brown, Orange, Purple & Pink Lines)',40160,25,False,False,False),
(30085,'W','Clinton (Forest Pk-bound)','Clinton','Clinton (Blue Line)',40430,21,False,True,False),
(30084,'E','Clinton (OHare-bound)','Clinton','Clinton (Blue Line)',40430,21,False,True,False),
(30090,'N','Merchandise Mart (Kimball-Linden-bound)','Merchandise Mart','Merchandise Mart (Brown & Purple Lines)',40460,19,False,False,False),
(30091,'S','Merchandise Mart (Loop-bound)','Merchandise Mart','Merchandise Mart (Brown & Purple Lines)',40460,19,False,False,False),
